rgb_path,annotations_path,type,accident_time,accident_frame,center_x,center_y,x1,y1,x2,y2,map,weather,camera_position,no_frames,duration,height,width,annotations_start_offset
videos/sideswipe/Town05_sideswipe_night_32.mp4,video_annotations/Town05_sideswipe_night_32.json.gz,sideswipe,6.9,138,0.63046875,0.5990740740740741,0.5791666666666667,0.524074074074074,0.6817708333333333,0.674074074074074,Town05,night,32,417,20.85,1080,1920,90
videos/sideswipe/Town05_sideswipe_rain_33.mp4,video_annotations/Town05_sideswipe_rain_33.json.gz,sideswipe,8.35,167,0.48984375,0.6620370370370371,0.453125,0.6055555555555555,0.5265625,0.7185185185185186,Town05,rain,33,337,16.85,1080,1920,55
videos/sideswipe/Town05_sideswipe_clear_16.mp4,video_annotations/Town05_sideswipe_clear_16.json.gz,sideswipe,6.0,120,0.45546875,0.499074074074074,0.4177083333333333,0.4185185185185185,0.4932291666666666,0.5796296296296296,Town05,clear,16,359,17.95,1080,1920,113
videos/sideswipe/Town05_sideswipe_rain_09.mp4,video_annotations/Town05_sideswipe_rain_09.json.gz,sideswipe,3.65,73,0.6518229166666667,0.4893518518518518,0.6125,0.4194444444444444,0.6911458333333333,0.5592592592592592,Town05,rain,9,202,10.1,1080,1920,149
videos/sideswipe/Town05_sideswipe_rain_35.mp4,video_annotations/Town05_sideswipe_rain_35.json.gz,sideswipe,9.95,199,0.6427083333333333,0.5564814814814815,0.6078125,0.5055555555555555,0.6776041666666667,0.6074074074074074,Town05,rain,35,358,17.9,1080,1920,28
videos/sideswipe/Town05_sideswipe_rain_45.mp4,video_annotations/Town05_sideswipe_rain_45.json.gz,sideswipe,8.0,160,0.6234375,0.5643518518518519,0.5880208333333333,0.5203703703703704,0.6588541666666666,0.6083333333333333,Town05,rain,45,371,18.55,1080,1920,65
videos/sideswipe/Town05_sideswipe_sunset_35.mp4,video_annotations/Town05_sideswipe_sunset_35.json.gz,sideswipe,6.6,132,0.62265625,0.5268518518518519,0.5911458333333334,0.4842592592592593,0.6541666666666667,0.5694444444444444,Town05,sunset,35,292,14.6,1080,1920,100
videos/sideswipe/Town05_sideswipe_night_06.mp4,video_annotations/Town05_sideswipe_night_06.json.gz,sideswipe,5.6,112,0.6440104166666667,0.4435185185185185,0.59375,0.3685185185185185,0.6942708333333333,0.5185185185185185,Town05,night,6,301,15.05,1080,1920,113
videos/sideswipe/Town05_sideswipe_clear_14.mp4,video_annotations/Town05_sideswipe_clear_14.json.gz,sideswipe,7.9,158,0.4083333333333333,0.5175925925925926,0.3510416666666666,0.3962962962962963,0.465625,0.6388888888888888,Town05,clear,14,363,18.15,1080,1920,66
videos/sideswipe/Town05_sideswipe_night_27.mp4,video_annotations/Town05_sideswipe_night_27.json.gz,sideswipe,7.5,150,0.4921875,0.5902777777777778,0.4494791666666666,0.5444444444444444,0.5348958333333333,0.6361111111111111,Town05,night,27,453,22.65,1080,1920,73
videos/sideswipe/Town05_sideswipe_clear_45.mp4,video_annotations/Town05_sideswipe_clear_45.json.gz,sideswipe,5.8,116,0.6013020833333333,0.5018518518518519,0.5552083333333333,0.4342592592592592,0.6473958333333333,0.5694444444444444,Town05,clear,45,360,18.0,1080,1920,107
videos/sideswipe/Town05_sideswipe_sunset_33.mp4,video_annotations/Town05_sideswipe_sunset_33.json.gz,sideswipe,7.65,153,0.4903645833333333,0.6638888888888889,0.45625,0.6074074074074074,0.5244791666666667,0.7203703703703703,Town05,sunset,33,340,17.0,1080,1920,70
videos/sideswipe/Town05_sideswipe_night_05.mp4,video_annotations/Town05_sideswipe_night_05.json.gz,sideswipe,7.15,143,0.5239583333333333,0.4300925925925926,0.4776041666666666,0.3564814814814814,0.5703125,0.5037037037037037,Town05,night,5,388,19.4,1080,1920,92
videos/sideswipe/Town05_sideswipe_clear_22.mp4,video_annotations/Town05_sideswipe_clear_22.json.gz,sideswipe,7.1,142,0.6244791666666667,0.4546296296296296,0.59375,0.3768518518518518,0.6552083333333333,0.5324074074074074,Town05,clear,22,393,19.65,1080,1920,93
videos/sideswipe/Town05_sideswipe_night_11.mp4,video_annotations/Town05_sideswipe_night_11.json.gz,sideswipe,8.75,175,0.60703125,0.6032407407407407,0.5677083333333334,0.5472222222222223,0.6463541666666667,0.6592592592592592,Town05,night,11,425,21.25,1080,1920,48
videos/sideswipe/Town05_sideswipe_clear_46.mp4,video_annotations/Town05_sideswipe_clear_46.json.gz,sideswipe,6.65,133,0.5111979166666667,0.7032407407407407,0.4739583333333333,0.6657407407407407,0.5484375,0.7407407407407407,Town05,clear,46,271,13.55,1080,1920,94
videos/sideswipe/Town05_sideswipe_clear_03.mp4,video_annotations/Town05_sideswipe_clear_03.json.gz,sideswipe,7.8,156,0.5677083333333334,0.8893518518518518,0.5083333333333333,0.7796296296296297,0.6270833333333333,0.999074074074074,Town05,clear,3,365,18.25,1080,1920,79
videos/sideswipe/Town05_sideswipe_clear_05.mp4,video_annotations/Town05_sideswipe_clear_05.json.gz,sideswipe,8.9,178,0.5346354166666667,0.4013888888888889,0.4682291666666666,0.3037037037037037,0.6010416666666667,0.499074074074074,Town05,clear,5,433,21.65,1080,1920,62
videos/sideswipe/Town05_sideswipe_sunset_27.mp4,video_annotations/Town05_sideswipe_sunset_27.json.gz,sideswipe,9.5,190,0.5046875,0.5708333333333333,0.4671875,0.5185185185185185,0.5421875,0.6231481481481481,Town05,sunset,27,407,20.35,1080,1920,34
videos/sideswipe/Town05_sideswipe_sunset_34.mp4,video_annotations/Town05_sideswipe_sunset_34.json.gz,sideswipe,6.25,125,0.6609375,0.2925925925925925,0.6067708333333334,0.1972222222222222,0.7151041666666667,0.3879629629629629,Town05,sunset,34,261,13.05,1080,1920,98
videos/sideswipe/Town05_sideswipe_rain_39.mp4,video_annotations/Town05_sideswipe_rain_39.json.gz,sideswipe,8.6,172,0.36875,0.3888888888888889,0.3390625,0.3138888888888889,0.3984375,0.4638888888888889,Town05,rain,39,323,16.15,1080,1920,61
videos/sideswipe/Town05_sideswipe_rain_21.mp4,video_annotations/Town05_sideswipe_rain_21.json.gz,sideswipe,7.3,146,0.6359375,0.375,0.5895833333333333,0.3037037037037037,0.6822916666666666,0.4462962962962963,Town05,rain,21,255,12.75,1080,1920,79
videos/sideswipe/Town05_sideswipe_rain_48.mp4,video_annotations/Town05_sideswipe_rain_48.json.gz,sideswipe,4.95,99,0.3145833333333333,0.5166666666666667,0.2661458333333333,0.4768518518518518,0.3630208333333333,0.5564814814814815,Town05,rain,48,328,16.4,1080,1920,126
videos/sideswipe/Town05_sideswipe_wet_48.mp4,video_annotations/Town05_sideswipe_wet_48.json.gz,sideswipe,5.35,107,0.334375,0.5217592592592593,0.2885416666666666,0.4796296296296296,0.3802083333333333,0.5638888888888889,Town05,wet,48,234,11.7,1080,1920,117
videos/sideswipe/Town05_sideswipe_sunset_44.mp4,video_annotations/Town05_sideswipe_sunset_44.json.gz,sideswipe,9.0,180,0.5552083333333333,0.3814814814814815,0.5234375,0.3342592592592592,0.5869791666666667,0.4287037037037037,Town05,sunset,44,415,20.75,1080,1920,47
videos/sideswipe/Town05_sideswipe_night_03.mp4,video_annotations/Town05_sideswipe_night_03.json.gz,sideswipe,8.25,165,0.5736979166666667,0.8722222222222222,0.5151041666666667,0.7574074074074074,0.6322916666666667,0.987037037037037,Town05,night,3,382,19.1,1080,1920,70
videos/sideswipe/Town05_sideswipe_wet_44.mp4,video_annotations/Town05_sideswipe_wet_44.json.gz,sideswipe,9.2,184,0.5359375,0.3912037037037037,0.4984375,0.3509259259259259,0.5734375,0.4314814814814814,Town05,wet,44,318,15.9,1080,1920,39
videos/sideswipe/Town05_sideswipe_night_04.mp4,video_annotations/Town05_sideswipe_night_04.json.gz,sideswipe,9.0,180,0.5140625,0.737037037037037,0.4567708333333333,0.6694444444444444,0.5713541666666667,0.8046296296296296,Town05,night,4,526,26.3,1080,1920,48
videos/sideswipe/Town05_sideswipe_rain_42.mp4,video_annotations/Town05_sideswipe_rain_42.json.gz,sideswipe,6.35,127,0.6559895833333333,0.7134259259259259,0.6109375,0.6703703703703704,0.7010416666666667,0.7564814814814815,Town05,rain,42,339,16.95,1080,1920,97
videos/sideswipe/Town05_sideswipe_clear_10.mp4,video_annotations/Town05_sideswipe_clear_10.json.gz,sideswipe,8.15,163,0.6424479166666667,0.3537037037037037,0.6067708333333334,0.2675925925925926,0.678125,0.4398148148148148,Town05,clear,10,390,19.5,1080,1920,61
videos/sideswipe/Town05_sideswipe_sunset_07.mp4,video_annotations/Town05_sideswipe_sunset_07.json.gz,sideswipe,8.4,168,0.5486979166666667,0.7050925925925926,0.5182291666666666,0.6351851851851852,0.5791666666666667,0.775,Town05,sunset,7,382,19.1,1080,1920,57
videos/sideswipe/Town05_sideswipe_night_31.mp4,video_annotations/Town05_sideswipe_night_31.json.gz,sideswipe,5.8,116,0.5205729166666667,0.725,0.4640625,0.662962962962963,0.5770833333333333,0.7870370370370371,Town05,night,31,514,25.7,1080,1920,120
videos/sideswipe/Town05_sideswipe_wet_14.mp4,video_annotations/Town05_sideswipe_wet_14.json.gz,sideswipe,7.4,148,0.4106770833333333,0.5365740740740741,0.3744791666666666,0.4592592592592592,0.446875,0.6138888888888889,Town05,wet,14,388,19.4,1080,1920,95
videos/sideswipe/Town05_sideswipe_clear_33.mp4,video_annotations/Town05_sideswipe_clear_33.json.gz,sideswipe,8.55,171,0.47578125,0.6439814814814815,0.4416666666666666,0.5916666666666667,0.5098958333333333,0.6962962962962963,Town05,clear,33,401,20.05,1080,1920,52
videos/sideswipe/Town05_sideswipe_rain_36.mp4,video_annotations/Town05_sideswipe_rain_36.json.gz,sideswipe,7.8,156,0.6278645833333333,0.6453703703703704,0.5958333333333333,0.5990740740740741,0.6598958333333333,0.6916666666666667,Town05,rain,36,349,17.45,1080,1920,69
videos/sideswipe/Town05_sideswipe_rain_23.mp4,video_annotations/Town05_sideswipe_rain_23.json.gz,sideswipe,8.85,177,0.5739583333333333,0.4962962962962963,0.5380208333333333,0.424074074074074,0.6098958333333333,0.5685185185185185,Town05,rain,23,304,15.2,1080,1920,51
videos/sideswipe/Town05_sideswipe_clear_12.mp4,video_annotations/Town05_sideswipe_clear_12.json.gz,sideswipe,4.85,97,0.4221354166666666,0.5699074074074074,0.3869791666666666,0.5148148148148148,0.4572916666666666,0.625,Town05,clear,12,352,17.6,1080,1920,132
videos/sideswipe/Town05_sideswipe_rain_40.mp4,video_annotations/Town05_sideswipe_rain_40.json.gz,sideswipe,8.5,170,0.63984375,0.7166666666666667,0.5442708333333334,0.637962962962963,0.7354166666666667,0.7953703703703704,Town05,rain,40,342,17.1,1080,1920,53
videos/sideswipe/Town05_sideswipe_sunset_01.mp4,video_annotations/Town05_sideswipe_sunset_01.json.gz,sideswipe,7.05,141,0.4510416666666667,0.5625,0.4223958333333333,0.4805555555555555,0.4796875,0.6444444444444445,Town05,sunset,1,409,20.45,1080,1920,92
videos/sideswipe/Town05_sideswipe_night_34.mp4,video_annotations/Town05_sideswipe_night_34.json.gz,sideswipe,7.15,143,0.715625,0.2865740740740741,0.6770833333333334,0.2222222222222222,0.7541666666666667,0.3509259259259259,Town05,night,34,336,16.8,1080,1920,80
videos/sideswipe/Town05_sideswipe_sunset_17.mp4,video_annotations/Town05_sideswipe_sunset_17.json.gz,sideswipe,7.2,144,0.38359375,0.837037037037037,0.3401041666666666,0.7638888888888888,0.4270833333333333,0.9101851851851852,Town05,sunset,17,402,20.1,1080,1920,81
videos/sideswipe/Town05_sideswipe_night_07.mp4,video_annotations/Town05_sideswipe_night_07.json.gz,sideswipe,8.9,178,0.5604166666666667,0.6462962962962963,0.528125,0.5564814814814815,0.5927083333333333,0.7361111111111112,Town05,night,7,461,23.05,1080,1920,58
videos/sideswipe/Town05_sideswipe_sunset_32.mp4,video_annotations/Town05_sideswipe_sunset_32.json.gz,sideswipe,9.65,193,0.6549479166666666,0.6143518518518518,0.5973958333333333,0.5518518518518518,0.7125,0.6768518518518518,Town05,sunset,32,389,19.45,1080,1920,34
videos/sideswipe/Town05_sideswipe_clear_32.mp4,video_annotations/Town05_sideswipe_clear_32.json.gz,sideswipe,8.55,171,0.6536458333333334,0.5740740740740741,0.5692708333333333,0.4898148148148148,0.7380208333333333,0.6583333333333333,Town05,clear,32,340,17.0,1080,1920,65
videos/sideswipe/Town05_sideswipe_clear_04.mp4,video_annotations/Town05_sideswipe_clear_04.json.gz,sideswipe,5.2,104,0.4966145833333333,0.8217592592592593,0.4515625,0.7564814814814815,0.5416666666666666,0.8870370370370371,Town05,clear,4,392,19.6,1080,1920,124
videos/sideswipe/Town05_sideswipe_night_02.mp4,video_annotations/Town05_sideswipe_night_02.json.gz,sideswipe,7.65,153,0.4856770833333333,0.5328703703703703,0.4161458333333333,0.4046296296296296,0.5552083333333333,0.6611111111111111,Town05,night,2,489,24.45,1080,1920,70
videos/sideswipe/Town05_sideswipe_clear_30.mp4,video_annotations/Town05_sideswipe_clear_30.json.gz,sideswipe,9.95,199,0.4596354166666667,0.500462962962963,0.41875,0.4166666666666667,0.5005208333333333,0.5842592592592593,Town05,clear,30,441,22.05,1080,1920,27
videos/sideswipe/Town05_sideswipe_clear_29.mp4,video_annotations/Town05_sideswipe_clear_29.json.gz,sideswipe,4.25,85,0.4216145833333333,0.5171296296296296,0.3864583333333333,0.4305555555555556,0.4567708333333333,0.6037037037037037,Town05,clear,29,227,11.35,1080,1920,142
videos/sideswipe/Town05_sideswipe_sunset_12.mp4,video_annotations/Town05_sideswipe_sunset_12.json.gz,sideswipe,5.4,108,0.4291666666666666,0.5263888888888889,0.3682291666666666,0.4527777777777778,0.4901041666666667,0.6,Town05,sunset,12,264,13.2,1080,1920,115
videos/sideswipe/Town05_sideswipe_wet_42.mp4,video_annotations/Town05_sideswipe_wet_42.json.gz,sideswipe,8.75,175,0.6408854166666667,0.6944444444444444,0.590625,0.6361111111111111,0.6911458333333333,0.7527777777777778,Town05,wet,42,294,14.7,1080,1920,58
videos/sideswipe/Town05_sideswipe_rain_41.mp4,video_annotations/Town05_sideswipe_rain_41.json.gz,sideswipe,10.45,209,0.5674479166666667,0.6537037037037037,0.5125,0.625,0.6223958333333334,0.6824074074074075,Town05,rain,41,349,17.45,1080,1920,26
videos/sideswipe/Town05_sideswipe_clear_25.mp4,video_annotations/Town05_sideswipe_clear_25.json.gz,sideswipe,8.45,169,0.5580729166666667,0.5648148148148148,0.51875,0.4814814814814814,0.5973958333333333,0.6481481481481481,Town05,clear,25,334,16.7,1080,1920,57
videos/sideswipe/Town05_sideswipe_sunset_24.mp4,video_annotations/Town05_sideswipe_sunset_24.json.gz,sideswipe,4.45,89,0.6361979166666667,0.6842592592592592,0.6026041666666667,0.6361111111111111,0.6697916666666667,0.7324074074074074,Town05,sunset,24,383,19.15,1080,1920,136
videos/sideswipe/Town05_sideswipe_sunset_20.mp4,video_annotations/Town05_sideswipe_sunset_20.json.gz,sideswipe,8.6,172,0.6356770833333333,0.4791666666666667,0.5713541666666667,0.4157407407407407,0.7,0.5425925925925926,Town05,sunset,20,452,22.6,1080,1920,64
videos/sideswipe/Town05_sideswipe_clear_27.mp4,video_annotations/Town05_sideswipe_clear_27.json.gz,sideswipe,4.65,93,0.48515625,0.5652777777777778,0.4494791666666666,0.5064814814814815,0.5208333333333334,0.6240740740740741,Town05,clear,27,319,15.95,1080,1920,140
videos/sideswipe/Town05_sideswipe_sunset_05.mp4,video_annotations/Town05_sideswipe_sunset_05.json.gz,sideswipe,4.8,96,0.4984375,0.4564814814814815,0.4552083333333333,0.3768518518518518,0.5416666666666666,0.5361111111111111,Town05,sunset,5,402,20.1,1080,1920,131
videos/sideswipe/Town05_sideswipe_sunset_15.mp4,video_annotations/Town05_sideswipe_sunset_15.json.gz,sideswipe,8.7,174,0.446875,0.3532407407407407,0.396875,0.275,0.496875,0.4314814814814814,Town05,sunset,15,468,23.4,1080,1920,55
videos/sideswipe/Town05_sideswipe_clear_20.mp4,video_annotations/Town05_sideswipe_clear_20.json.gz,sideswipe,5.95,119,0.59609375,0.5203703703703704,0.5619791666666667,0.4666666666666667,0.6302083333333334,0.5740740740740741,Town05,clear,20,256,12.8,1080,1920,103
videos/sideswipe/Town05_sideswipe_sunset_21.mp4,video_annotations/Town05_sideswipe_sunset_21.json.gz,sideswipe,6.45,129,0.6244791666666667,0.3375,0.5786458333333333,0.2648148148148148,0.6703125,0.4101851851851852,Town05,sunset,21,407,20.35,1080,1920,96
videos/sideswipe/Town05_sideswipe_sunset_02.mp4,video_annotations/Town05_sideswipe_sunset_02.json.gz,sideswipe,10.15,203,0.4963541666666666,0.5023148148148148,0.4317708333333333,0.3768518518518518,0.5609375,0.6277777777777778,Town05,sunset,2,410,20.5,1080,1920,25
videos/sideswipe/Town05_sideswipe_wet_40.mp4,video_annotations/Town05_sideswipe_wet_40.json.gz,sideswipe,5.4,108,0.6825520833333333,0.6837962962962963,0.5932291666666667,0.6018518518518519,0.771875,0.7657407407407407,Town05,wet,40,307,15.35,1080,1920,125
videos/sideswipe/Town05_sideswipe_wet_41.mp4,video_annotations/Town05_sideswipe_wet_41.json.gz,sideswipe,7.1,142,0.5684895833333333,0.6421296296296296,0.5395833333333333,0.6046296296296296,0.5973958333333333,0.6796296296296296,Town05,wet,41,273,13.65,1080,1920,82
videos/sideswipe/Town05_sideswipe_clear_31.mp4,video_annotations/Town05_sideswipe_clear_31.json.gz,sideswipe,7.05,141,0.49140625,0.7574074074074074,0.4432291666666667,0.7092592592592593,0.5395833333333333,0.8055555555555556,Town05,clear,31,404,20.2,1080,1920,92
videos/sideswipe/Town05_sideswipe_sunset_00.mp4,video_annotations/Town05_sideswipe_sunset_00.json.gz,sideswipe,8.4,168,0.4802083333333333,0.6958333333333333,0.4390625,0.6203703703703703,0.5213541666666667,0.7712962962962963,Town05,sunset,0,337,16.85,1080,1920,57
videos/sideswipe/Town05_sideswipe_sunset_16.mp4,video_annotations/Town05_sideswipe_sunset_16.json.gz,sideswipe,5.9,118,0.4541666666666666,0.5106481481481482,0.4197916666666667,0.4407407407407407,0.4885416666666666,0.5805555555555556,Town05,sunset,16,371,18.55,1080,1920,106
videos/sideswipe/Town05_sideswipe_clear_08.mp4,video_annotations/Town05_sideswipe_clear_08.json.gz,sideswipe,9.35,187,0.63671875,0.5087962962962963,0.5822916666666667,0.3851851851851852,0.6911458333333333,0.6324074074074074,Town05,clear,8,394,19.7,1080,1920,36
videos/sideswipe/Town05_sideswipe_night_16.mp4,video_annotations/Town05_sideswipe_night_16.json.gz,sideswipe,7.35,147,0.4486979166666666,0.4837962962962963,0.4041666666666667,0.3722222222222222,0.4932291666666666,0.5953703703703703,Town05,night,16,377,18.85,1080,1920,78
videos/sideswipe/Town05_sideswipe_night_24.mp4,video_annotations/Town05_sideswipe_night_24.json.gz,sideswipe,9.85,197,0.6270833333333333,0.6592592592592592,0.59375,0.6027777777777777,0.6604166666666667,0.7157407407407408,Town05,night,24,482,24.1,1080,1920,26
videos/sideswipe/Town05_sideswipe_night_29.mp4,video_annotations/Town05_sideswipe_night_29.json.gz,sideswipe,7.85,157,0.4049479166666667,0.5680555555555555,0.3651041666666667,0.5157407407407407,0.4447916666666666,0.6203703703703703,Town05,night,29,397,19.85,1080,1920,82
videos/sideswipe/Town05_sideswipe_wet_43.mp4,video_annotations/Town05_sideswipe_wet_43.json.gz,sideswipe,7.45,149,0.596875,0.4453703703703703,0.553125,0.412037037037037,0.640625,0.4787037037037037,Town05,wet,43,291,14.55,1080,1920,74
videos/sideswipe/Town05_sideswipe_sunset_36.mp4,video_annotations/Town05_sideswipe_sunset_36.json.gz,sideswipe,8.35,167,0.6122395833333333,0.625462962962963,0.5776041666666667,0.575925925925926,0.646875,0.675,Town05,sunset,36,272,13.6,1080,1920,66
videos/sideswipe/Town05_sideswipe_sunset_22.mp4,video_annotations/Town05_sideswipe_sunset_22.json.gz,sideswipe,6.35,127,0.6015625,0.412037037037037,0.565625,0.3444444444444444,0.6375,0.4796296296296296,Town05,sunset,22,330,16.5,1080,1920,96
videos/sideswipe/Town05_sideswipe_sunset_18.mp4,video_annotations/Town05_sideswipe_sunset_18.json.gz,sideswipe,6.4,128,0.5671875,0.8402777777777778,0.5260416666666666,0.7287037037037037,0.6083333333333333,0.9518518518518518,Town05,sunset,18,365,18.25,1080,1920,100
